Start T, Start V, Stop V, Step V, Num Readings, ADC Rate, Sleep HV, Sleep DAC, Sleep Readings
1659254706.0255218, 0.0, 5.0, 0.1, 10, 4, 5, 1, 0.05
HV_set (V),HV_rdb (V), HV_err (V),VsCH_1 (V),VsCH_3 (V),VsCH_6 (V),VsCH_7 (V),VsCH_8 (V),VsCH_9 (V),VsCH_10 (V),VsCH_11 (V),VsCH_12 (V),VsCH_14 (V),VsCH_15 (V),VsCH_16 (V),IsCH_1 (A),IsCH_3 (A),IsCH_6 (A),IsCH_7 (A),IsCH_8 (A),IsCH_9 (A),IsCH_10 (A),IsCH_11 (A),IsCH_12 (A),IsCH_14 (A),IsCH_15 (A),IsCH_16 (A),TsCH_1 (s),TsCH_3 (s),TsCH_6 (s),TsCH_7 (s),TsCH_8 (s),TsCH_9 (s),TsCH_10 (s),TsCH_11 (s),TsCH_12 (s),TsCH_14 (s),TsCH_15 (s),TsCH_16 (s)
1.3,0.753773,0.00024,2.34874e+00,2.36479e+00,2.75380e+00,2.75377e+00,2.75377e+00,2.75373e+00,2.75371e+00,2.75368e+00,2.75372e+00,2.75371e+00,2.75375e+00,2.75376e+00,6.75219e-06,6.48476e-06,-4.56969e-10,-2.98023e-11,2.98023e-11,7.84794e-10,9.73543e-10,1.61926e-09,8.94070e-10,9.73543e-10,3.47694e-10,2.08616e-10,1659255794.4500346,1659255794.9133937,1659255795.3767905,1659255795.8396444,1659255796.3028316,1659255796.7655218,1659255797.2289526,1659255797.6918406,1659255798.1546626,1659255798.6171148,1659255799.0800893,1659255799.542938
1.3,0.753954,0.00024,2.34892e+00,2.36517e+00,2.75403e+00,2.75401e+00,2.75408e+00,2.75398e+00,2.75385e+00,2.75393e+00,2.75399e+00,2.75396e+00,2.75393e+00,2.75406e+00,6.75228e-06,6.48139e-06,-1.29143e-09,-1.00334e-09,-2.06629e-09,-3.77496e-10,1.79807e-09,3.77496e-10,-6.75519e-10,-4.96705e-11,3.37760e-10,-1.78814e-09,1659255801.5608618,1659255802.0237794,1659255802.4865937,1659255802.9490469,1659255803.4118373,1659255803.8747442,1659255804.337335,1659255804.801261,1659255805.2645566,1659255805.7273517,1659255806.1897213,1659255806.6531885
1.3,0.754099,0.00024,2.34930e+00,2.36527e+00,2.75419e+00,2.75401e+00,2.75412e+00,2.75403e+00,2.75411e+00,2.75423e+00,2.75404e+00,2.75411e+00,2.75415e+00,2.75418e+00,6.74834e-06,6.48213e-06,-1.59939e-09,1.44045e-09,-2.78155e-10,1.22190e-09,-1.78814e-10,-2.13583e-09,1.05302e-09,-1.78814e-10,-9.23872e-10,-1.34110e-09,1659255808.674269,1659255809.137084,1659255809.6001413,1659255810.0629826,1659255810.5253272,1659255810.9890378,1659255811.452949,1659255811.9174209,1659255812.380723,1659255812.843507,1659255813.306452,1659255813.7691562
1.4000000000000001,0.85526,0.00107,2.43423e+00,2.45092e+00,2.85529e+00,2.85521e+00,2.85533e+00,2.85527e+00,2.85521e+00,2.85521e+00,2.85523e+00,2.85536e+00,2.85533e+00,2.85527e+00,7.01897e-06,6.74069e-06,-4.66903e-10,8.44399e-10,-1.09275e-09,-2.08616e-10,7.94729e-10,7.64926e-10,4.37101e-10,-1.63913e-09,-1.19209e-09,-1.49012e-10,1659255823.8294716,1659255824.2927759,1659255824.7554407,1659255825.2183926,1659255825.6811352,1659255826.1464825,1659255826.6090267,1659255827.0718482,1659255827.5347,1659255827.9972198,1659255828.459967,1659255828.9215388
1.4000000000000001,0.854691,0.00107,2.43355e+00,2.45035e+00,2.85469e+00,2.85470e+00,2.85464e+00,2.85472e+00,2.85461e+00,2.85463e+00,2.85468e+00,2.85474e+00,2.85479e+00,2.85470e+00,7.02083e-06,6.74066e-06,9.93411e-11,-1.88748e-10,7.94729e-10,-4.86771e-10,1.33117e-09,9.33806e-10,2.28484e-10,-8.14597e-10,-1.71860e-09,-1.49012e-10,1659255830.937709,1659255831.4010978,1659255831.86469,1659255832.3273606,1659255832.7901926,1659255833.2531059,1659255833.7159193,1659255834.1787539,1659255834.641184,1659255835.1049035,1659255835.5676858,1659255836.0304363
1.4000000000000001,0.855416,0.00107,2.43453e+00,2.45101e+00,2.85542e+00,2.85540e+00,2.85543e+00,2.85544e+00,2.85536e+00,2.85540e+00,2.85547e+00,2.85544e+00,2.85545e+00,2.85542e+00,7.01645e-06,6.74178e-06,-9.93411e-11,3.17891e-10,-1.58946e-10,-3.67562e-10,9.53674e-10,2.98023e-10,-8.24531e-10,-4.37101e-10,-6.25849e-10,-1.49012e-10,1659255838.0492456,1659255838.5120513,1659255838.9747934,1659255839.437455,1659255839.900672,1659255840.3648627,1659255840.8278198,1659255841.2903163,1659255841.7529783,1659255842.215946,1659255842.6787198,1659255843.1410823
1.4000000000000001,0.854749,0.00107,2.43362e+00,2.45053e+00,2.85470e+00,2.85470e+00,2.85479e+00,2.85474e+00,2.85471e+00,2.85467e+00,2.85476e+00,2.85479e+00,2.85472e+00,2.85472e+00,7.02066e-06,6.73870e-06,8.44399e-10,7.64926e-10,-6.25849e-10,1.39078e-10,6.75519e-10,1.33117e-09,-2.58287e-10,-6.25849e-10,4.86771e-10,5.56310e-10,1659255845.1620986,1659255845.6253688,1659255846.0890093,1659255846.5534503,1659255847.0171688,1659255847.4801972,1659255847.943027,1659255848.4053469,1659255848.867102,1659255849.329494,1659255849.794493,1659255850.2570496
1.4000000000000001,0.85457,0.00107,2.43360e+00,2.45024e+00,2.85458e+00,2.85467e+00,2.85458e+00,2.85456e+00,2.85451e+00,2.85470e+00,2.85450e+00,2.85454e+00,2.85464e+00,2.85466e+00,7.01796e-06,6.74049e-06,-1.09275e-10,-1.65900e-09,-1.78814e-10,8.94070e-11,9.23872e-10,-2.21531e-09,1.11262e-09,4.76837e-10,-1.23183e-09,-1.48018e-09,1659255852.2784526,1659255852.7413132,1659255853.204957,1659255853.6677701,1659255854.1306722,1659255854.593295,1659255855.0567458,1659255855.5195224,1659255855.9824097,1659255856.4449737,1659255856.9077187,1659255857.3705008
1.4000000000000001,0.854376,0.00107,2.43344e+00,2.45008e+00,2.85444e+00,2.85434e+00,2.85438e+00,2.85432e+00,2.85433e+00,2.85440e+00,2.85435e+00,2.85446e+00,2.85436e+00,2.85443e+00,7.01729e-06,6.73988e-06,-1.07288e-09,5.56310e-10,-5.96046e-11,9.13938e-10,8.14597e-10,-4.17233e-10,4.47035e-10,-1.46031e-09,3.27826e-10,-9.43740e-10,1659255859.3971725,1659255859.860019,1659255860.3230026,1659255860.7852738,1659255861.2485437,1659255861.7114787,1659255862.1737776,1659255862.6371822,1659255863.0999162,1659255863.5628934,1659255864.0252008,1659255864.4880507
1.4000000000000001,0.854333,0.00107,2.43337e+00,2.44998e+00,2.85434e+00,2.85436e+00,2.85429e+00,2.85430e+00,2.85436e+00,2.85434e+00,2.85422e+00,2.85440e+00,2.85444e+00,2.85431e+00,7.01785e-06,6.74094e-06,-8.94070e-11,-5.16574e-10,6.55651e-10,5.86112e-10,-4.56969e-10,-1.98682e-10,1.81794e-09,-1.13249e-09,-1.79807e-09,3.67562e-10,1659255866.5321288,1659255866.9950202,1659255867.4575357,1659255867.9210455,1659255868.3838387,1659255868.8467221,1659255869.3092484,1659255869.7719784,1659255870.2348187,1659255870.6973057,1659255871.1605015,1659255871.6239963
1.4000000000000001,0.85456,0.00107,2.43358e+00,2.45000e+00,2.85455e+00,2.85469e+00,2.85455e+00,2.85451e+00,2.85452e+00,2.85459e+00,2.85449e+00,2.85455e+00,2.85457e+00,2.85464e+00,7.01805e-06,6.74431e-06,1.39078e-10,-2.10603e-09,1.58946e-10,8.34465e-10,6.95388e-10,-4.47035e-10,1.22190e-09,2.28484e-10,-1.09275e-10,-1.36097e-09,1659255873.6531196,1659255874.115094,1659255874.5774286,1659255875.0409799,1659255875.5041077,1659255875.9668355,1659255876.4293947,1659255876.8922815,1659255877.3568592,1659255877.8196967,1659255878.2826586,1659255878.7452981
1.4000000000000001,0.85499,0.00107,2.43431e+00,2.45054e+00,2.85503e+00,2.85511e+00,2.85487e+00,2.85497e+00,2.85504e+00,2.85488e+00,2.85487e+00,2.85506e+00,2.85503e+00,2.85494e+00,7.01311e-06,6.74251e-06,-6.75519e-10,-1.94709e-09,2.07623e-09,2.78155e-10,-7.94729e-10,1.83781e-09,2.07623e-09,-1.13249e-09,-5.86112e-10,8.14597e-10,1659255880.7605205,1659255881.228014,1659255881.6933038,1659255882.1566331,1659255882.6195447,1659255883.0823596,1659255883.5451007,1659255884.008015,1659255884.472879,1659255884.935746,1659255885.3985944,1659255885.8612878
1.4000000000000001,0.855141,0.00107,2.43416e+00,2.45089e+00,2.85520e+00,2.85510e+00,2.85512e+00,2.85519e+00,2.85508e+00,2.85508e+00,2.85515e+00,2.85515e+00,2.85519e+00,2.85524e+00,7.01811e-06,6.73914e-06,-9.43740e-10,6.35783e-10,3.57628e-10,-7.35124e-10,9.43740e-10,9.83477e-10,-2.08616e-10,-9.93411e-11,-8.14597e-10,-1.72853e-09,1659255887.8704998,1659255888.3330238,1659255888.7959907,1659255889.258838,1659255889.7213016,1659255890.1841538,1659255890.647016,1659255891.1093853,1659255891.5725536,1659255892.0356848,1659255892.4984827,1659255892.9610815
1.5,0.955235,-0.00003,2.51854e+00,2.53557e+00,2.95531e+00,2.95528e+00,2.95519e+00,2.95518e+00,2.95519e+00,2.95520e+00,2.95518e+00,2.95523e+00,2.95530e+00,2.95533e+00,7.28000e-06,6.99614e-06,-1.30137e-09,-7.15256e-10,7.94729e-10,8.44399e-10,7.15256e-10,6.05981e-10,8.74201e-10,6.95388e-11,-1.02321e-09,-1.55965e-09,1659255903.0229874,1659255903.4853442,1659255903.9471164,1659255904.660485,1659255905.1232955,1659255905.5855715,1659255906.0492182,1659255906.5127254,1659255906.9755871,1659255907.438456,1659255907.901066,1659255908.3648353
1.5,0.954975,-0.00003,2.51816e+00,2.53520e+00,2.95500e+00,2.95493e+00,2.95497e+00,2.95498e+00,2.95498e+00,2.95489e+00,2.95492e+00,2.95497e+00,2.95503e+00,2.95503e+00,7.28215e-06,6.99797e-06,-4.47035e-10,7.74860e-10,1.58946e-10,-1.49012e-10,-1.58946e-10,1.44045e-09,9.13938e-10,1.49012e-10,-9.33806e-10,-9.23872e-10,1659255910.3755233,1659255910.8384337,1659255911.3016987,1659255911.763654,1659255912.2266614,1659255912.689189,1659255913.1520476,1659255913.6147995,1659255914.0820634,1659255914.5453773,1659255915.0086198,1659255915.471316
1.5,0.954657,-0.00003,2.51782e+00,2.53502e+00,2.95468e+00,2.95461e+00,2.95473e+00,2.95461e+00,2.95463e+00,2.95450e+00,2.95467e+00,2.95468e+00,2.95467e+00,2.95463e+00,7.28243e-06,6.99578e-06,-4.07298e-10,7.74860e-10,-1.18216e-09,7.94729e-10,4.76837e-10,2.64247e-09,-2.78155e-10,-4.56969e-10,-2.18550e-10,4.56969e-10,1659255917.4848423,1659255917.947604,1659255918.4131145,1659255918.8761845,1659255919.3390632,1659255919.8013234,1659255920.2647932,1659255920.7276645,1659255921.1906116,1659255921.6540496,1659255922.1156716,1659255922.5786014
1.5,0.955028,-0.00003,2.51809e+00,2.53514e+00,2.95503e+00,2.95509e+00,2.95503e+00,2.95501e+00,2.95505e+00,2.95504e+00,2.95497e+00,2.95512e+00,2.95514e+00,2.95516e+00,7.28406e-06,6.99987e-06,3.97364e-11,-1.09275e-09,-1.98682e-11,2.68221e-10,-3.47694e-10,-2.08616e-10,9.73543e-10,-1.58946e-09,-1.94709e-09,-2.25504e-09,1659255924.5971375,1659255925.0621793,1659255925.52552,1659255925.988662,1659255926.451533,1659255926.9144852,1659255927.3771896,1659255927.8401783,1659255928.3030205,1659255928.7654262,1659255929.2289224,1659255929.6917715
1.5,0.955486,-0.00003,2.51873e+00,2.53589e+00,2.95551e+00,2.95546e+00,2.95550e+00,2.95547e+00,2.95546e+00,2.95550e+00,2.95543e+00,2.95548e+00,2.95555e+00,2.95559e+00,7.28115e-06,6.99502e-06,-3.87430e-10,4.96705e-10,-2.18550e-10,2.48353e-10,4.96705e-10,-2.18550e-10,9.83477e-10,1.09275e-10,-1.03315e-09,-1.70867e-09,1659255931.7016516,1659255932.1671548,1659255932.6298063,1659255933.0930471,1659255933.5557091,1659255934.0187032,1659255934.481311,1659255934.9448044,1659255935.407736,1659255935.8706443,1659255936.333124,1659255936.7961197
1.5,0.954975,-0.00003,2.51803e+00,2.53514e+00,2.95500e+00,2.95502e+00,2.95493e+00,2.95492e+00,2.95496e+00,2.95495e+00,2.95484e+00,2.95504e+00,2.95505e+00,2.95498e+00,7.28427e-06,6.99896e-06,-3.77496e-10,-8.14597e-10,6.85453e-10,8.94070e-10,2.18550e-10,4.37101e-10,2.20537e-09,-1.05302e-09,-1.20203e-09,-4.96705e-11,1659255938.819737,1659255939.282549,1659255939.746302,1659255940.209057,1659255940.6720796,1659255941.134954,1659255941.597831,1659255942.0609467,1659255942.5238626,1659255942.9867394,1659255943.449101,1659255943.9119685
1.5,0.955068,-0.00003,2.51805e+00,2.53532e+00,2.95507e+00,2.95512e+00,2.95504e+00,2.95502e+00,2.95501e+00,2.95512e+00,2.95504e+00,2.95510e+00,2.95506e+00,2.95510e+00,7.28539e-06,6.99753e-06,-8.94070e-11,-9.13938e-10,3.97364e-10,7.74860e-10,8.84136e-10,-8.04663e-10,4.47035e-10,-5.46376e-10,1.39078e-10,-5.16574e-10,1659255945.9292524,1659255946.39277,1659255946.86004,1659255947.32309,1659255947.7857437,1659255948.249497,1659255948.7129452,1659255949.1774733,1659255949.6410623,1659255950.103933,1659255950.566926,1659255951.0292733
1.5,0.954913,-0.00003,2.51807e+00,2.53533e+00,2.95493e+00,2.95480e+00,2.95491e+00,2.95491e+00,2.95486e+00,2.95487e+00,2.95484e+00,2.95495e+00,2.95500e+00,2.95493e+00,7.28252e-06,6.99482e-06,-3.17891e-10,1.81794e-09,1.29143e-10,2.98023e-11,9.04004e-10,7.84794e-10,1.14242e-09,-5.36442e-10,-1.51992e-09,-3.57628e-10,1659255953.04151,1659255953.504953,1659255953.9678385,1659255954.4306502,1659255954.893145,1659255955.3560958,1659255955.8189447,1659255956.2813373,1659255956.7447476,1659255957.207544,1659255957.6704857,1659255958.1331203
1.5,0.954347,-0.00003,2.51741e+00,2.53494e+00,2.95438e+00,2.95429e+00,2.95434e+00,2.95432e+00,2.95429e+00,2.95431e+00,2.95422e+00,2.95433e+00,2.95450e+00,2.95436e+00,7.28407e-06,6.99192e-06,-5.06639e-10,9.83477e-10,9.93411e-11,3.87430e-10,1.01328e-09,6.65585e-10,2.10603e-09,2.88089e-10,-2.57293e-09,-2.78155e-10,1659255960.1489284,1659255960.6118362,1659255961.074796,1659255961.5372572,1659255962.0000772,1659255962.4631038,1659255962.9254682,1659255963.3886151,1659255963.854505,1659255964.3170252,1659255964.7797914,1659255965.2423244
1.5,0.955068,-0.00003,2.51805e+00,2.53554e+00,2.95512e+00,2.95504e+00,2.95501e+00,2.95501e+00,2.95503e+00,2.95514e+00,2.95493e+00,2.95506e+00,2.95511e+00,2.95513e+00,7.28554e-06,6.99391e-06,-8.94070e-10,5.36442e-10,9.73543e-10,9.23872e-10,6.35783e-10,-1.28150e-09,2.37425e-09,5.96046e-11,-7.05322e-10,-9.53674e-10,1659255967.2574663,1659255967.7209039,1659255968.1838725,1659255968.646723,1659255969.1092787,1659255969.576057,1659255970.0389557,1659255970.5015168,1659255970.9649975,1659255971.4278758,1659255971.8907382,1659255972.35322
1.6,1.0573,0.00206,2.60426e+00,2.62180e+00,3.05720e+00,3.05735e+00,3.05732e+00,3.05734e+00,3.05724e+00,3.05730e+00,3.05731e+00,3.05731e+00,3.05734e+00,3.05728e+00,7.55265e-06,7.26012e-06,1.59939e-09,-7.54992e-10,-2.88089e-10,-7.45058e-10,9.93411e-10,2.98023e-11,-1.98682e-10,-1.09275e-10,-7.15256e-10,3.77496e-10,1659255982.404857,1659255982.8677046,1659255983.3334615,1659255983.7965987,1659255984.2599669,1659255984.7227414,1659255985.1851647,1659255985.6497557,1659255986.1129756,1659255986.575831,1659255987.0386963,1659255987.5011065
1.6,1.0575,0.00206,2.60452e+00,2.62216e+00,3.05765e+00,3.05763e+00,3.05749e+00,3.05751e+00,3.05752e+00,3.05758e+00,3.05739e+00,3.05757e+00,3.05757e+00,3.05757e+00,7.55161e-06,7.25742e-06,-2.46366e-09,-2.18550e-09,1.29143e-10,-1.29143e-10,-4.07298e-10,-1.40071e-09,1.78814e-09,-1.15236e-09,-1.13249e-09,-1.10269e-09,1659255989.5214756,1659255989.9849803,1659255990.4476852,1659255990.9105444,1659255991.37317,1659255991.8360512,1659255992.2992134,1659255992.7625399,1659255993.2250314,1659255993.6880586,1659255994.1508508,1659255994.615975
1.6,1.05788,0.00206,2.60500e+00,2.62269e+00,3.05788e+00,3.05782e+00,3.05786e+00,3.05791e+00,3.05784e+00,3.05783e+00,3.05787e+00,3.05802e+00,3.05783e+00,3.05793e+00,7.54990e-06,7.25491e-06,2.98023e-11,1.07288e-09,3.17891e-10,-4.17233e-10,6.55651e-10,7.74860e-10,2.28484e-10,-2.34445e-09,8.94070e-10,-7.84794e-10,1659255996.6287577,1659255997.0918484,1659255997.5550745,1659255998.0173476,1659255998.4808822,1659255998.9436202,1659255999.4065702,1659255999.8691301,1659256000.3319397,1659256000.7946947,1659256001.2573493,1659256001.7222066
1.6,1.05809,0.00206,2.60473e+00,2.62247e+00,3.05805e+00,3.05814e+00,3.05805e+00,3.05808e+00,3.05799e+00,3.05808e+00,3.05803e+00,3.05817e+00,3.05829e+00,3.05812e+00,7.55792e-06,7.26210e-06,5.86112e-10,-8.34465e-10,6.25849e-10,1.58946e-10,1.69873e-09,1.19209e-10,9.23872e-10,-1.35104e-09,-3.31799e-09,-5.16574e-10,1659256003.7374938,1659256004.1996005,1659256004.6646214,1659256005.1275277,1659256005.5902956,1659256006.0530734,1659256006.5158858,1659256006.978795,1659256007.4414067,1659256007.9048436,1659256008.3676927,1659256008.831091
1.6,1.05741,0.00206,2.60435e+00,2.62215e+00,3.05745e+00,3.05746e+00,3.05731e+00,3.05739e+00,3.05740e+00,3.05743e+00,3.05733e+00,3.05738e+00,3.05754e+00,3.05752e+00,7.55290e-06,7.25611e-06,-5.96046e-10,-7.74860e-10,1.64906e-09,3.87430e-10,1.88748e-10,-2.58287e-10,1.26163e-09,4.76837e-10,-2.12590e-09,-1.80801e-09,1659256010.8492906,1659256011.3125436,1659256011.7754369,1659256012.2377677,1659256012.7009451,1659256013.1660886,1659256013.6279361,1659256014.090879,1659256014.5532124,1659256015.0161242,1659256015.4807334,1659256015.9451785
1.6,1.05737,0.00206,2.60419e+00,2.62229e+00,3.05750e+00,3.05736e+00,3.05729e+00,3.05748e+00,3.05745e+00,3.05732e+00,3.05737e+00,3.05748e+00,3.05743e+00,3.05738e+00,7.55489e-06,7.25314e-06,-2.15570e-09,2.48353e-10,1.28150e-09,-1.90735e-09,-1.32124e-09,8.34465e-10,-3.97364e-11,-1.85768e-09,-9.63608e-10,-1.88748e-10,1659256017.959049,1659256018.4213784,1659256018.8848536,1659256019.3476875,1659256019.8105357,1659256020.273235,1659256020.736108,1659256021.1990511,1659256021.661374,1659256022.124599,1659256022.5874863,1659256023.0503905
1.6,1.05741,0.00206,2.60449e+00,2.62250e+00,3.05743e+00,3.05730e+00,3.05750e+00,3.05745e+00,3.05735e+00,3.05735e+00,3.05742e+00,3.05743e+00,3.05741e+00,3.05747e+00,7.55049e-06,7.25027e-06,-3.07957e-10,1.79807e-09,-1.46031e-09,-5.96046e-10,9.53674e-10,1.01328e-09,-2.28484e-10,-2.68221e-10,-7.94729e-11,-1.00334e-09,1659256025.06697,1659256025.5293894,1659256025.9924903,1659256026.456859,1659256026.919729,1659256027.3826108,1659256027.845289,1659256028.3088186,1659256028.7715182,1659256029.234424,1659256029.6971455,1659256030.1599905
1.6,1.05715,0.00206,2.60405e+00,2.62196e+00,3.05726e+00,3.05712e+00,3.05706e+00,3.05712e+00,3.05715e+00,3.05718e+00,3.05713e+00,3.05717e+00,3.05728e+00,3.05712e+00,7.55357e-06,7.25495e-06,-1.77821e-09,4.37101e-10,1.53979e-09,5.56310e-10,-6.95388e-11,-5.16574e-10,3.37760e-10,-2.58287e-10,-2.16564e-09,5.06639e-10,1659256032.1760728,1659256032.6389556,1659256033.101362,1659256033.5649388,1659256034.0277407,1659256034.490733,1659256034.9530036,1659256035.4157429,1659256035.8786552,1659256036.3413143,1659256036.8049116,1659256037.2678347
1.6,1.05701,0.00206,2.60420e+00,2.62180e+00,3.05698e+00,3.05699e+00,3.05708e+00,3.05703e+00,3.05698e+00,3.05694e+00,3.05694e+00,3.05704e+00,3.05705e+00,3.05710e+00,7.54881e-06,7.25539e-06,4.86771e-10,3.57628e-10,-1.19209e-09,-2.68221e-10,5.16574e-10,1.21196e-09,1.21196e-09,-4.27167e-10,-6.35783e-10,-1.51992e-09,1659256039.2845929,1659256039.7474053,1659256040.2103174,1659256040.6730373,1659256041.1359944,1659256041.600743,1659256042.0643604,1659256042.5272129,1659256042.9920366,1659256043.4549417,1659256043.9175606,1659256044.380679
1.6,1.05652,0.00206,2.60371e+00,2.62133e+00,3.05653e+00,3.05645e+00,3.05651e+00,3.05662e+00,3.05641e+00,3.05640e+00,3.05650e+00,3.05656e+00,3.05654e+00,3.05655e+00,7.54875e-06,7.25503e-06,-1.58946e-10,1.17222e-09,9.93411e-11,-1.61926e-09,1.83781e-09,1.99676e-09,3.47694e-10,-5.86112e-10,-3.07957e-10,-4.56969e-10,1659256046.3869467,1659256046.8491971,1659256047.3137531,1659256047.7775507,1659256048.2411478,1659256048.703877,1659256049.1679952,1659256049.629381,1659256050.0941162,1659256050.5575788,1659256051.0209367,1659256051.483675
1.7000000000000002,1.15676,-0.00054,2.68806e+00,2.70631e+00,3.15675e+00,3.15685e+00,3.15676e+00,3.15670e+00,3.15669e+00,3.15674e+00,3.15679e+00,3.15673e+00,3.15677e+00,3.15677e+00,7.81359e-06,7.50944e-06,9.93411e-11,-1.49012e-09,-6.95388e-11,1.00334e-09,1.13249e-09,3.37760e-10,-4.37101e-10,5.76178e-10,-1.49012e-10,-1.49012e-10,1659256061.537259,1659256062.0045094,1659256062.4671993,1659256062.9301457,1659256063.3934114,1659256063.8568027,1659256064.3197684,1659256064.782566,1659256065.2451463,1659256065.7081342,1659256066.170842,1659256066.638055
1.7000000000000002,1.1563,-0.00054,2.68783e+00,2.70593e+00,3.15631e+00,3.15626e+00,3.15629e+00,3.15633e+00,3.15628e+00,3.15628e+00,3.15625e+00,3.15632e+00,3.15630e+00,3.15635e+00,7.80974e-06,7.50806e-06,-1.78814e-10,6.95388e-10,8.94070e-11,-4.96705e-10,3.17891e-10,3.47694e-10,8.64267e-10,-3.87430e-10,-6.95388e-11,-8.54333e-10,1659256068.6542275,1659256069.1176605,1659256069.58121,1659256070.0447423,1659256070.5076215,1659256070.9703758,1659256071.4329576,1659256071.8959324,1659256072.3588116,1659256072.8212192,1659256073.2847073,1659256073.747535
1.7000000000000002,1.15751,-0.00054,2.68909e+00,2.70721e+00,3.15753e+00,3.15743e+00,3.15745e+00,3.15754e+00,3.15745e+00,3.15746e+00,3.15744e+00,3.15758e+00,3.15758e+00,3.15750e+00,7.80897e-06,7.50690e-06,-3.97364e-10,1.30137e-09,9.73543e-10,-4.47035e-10,1.06295e-09,8.74201e-10,1.20203e-09,-1.16229e-09,-1.23183e-09,1.19209e-10,1659256075.7605262,1659256076.2258003,1659256076.6936948,1659256077.1589298,1659256077.6214457,1659256078.0851507,1659256078.5478814,1659256079.010787,1659256079.4732985,1659256079.9406009,1659256080.4032857,1659256080.8656225
1.7000000000000002,1.15696,-0.00054,2.68850e+00,2.70615e+00,3.15693e+00,3.15688e+00,3.15709e+00,3.15688e+00,3.15692e+00,3.15691e+00,3.15683e+00,3.15692e+00,3.15708e+00,3.15701e+00,7.80961e-06,7.51544e-06,4.66903e-10,1.27157e-09,-2.24511e-09,1.26163e-09,6.55651e-10,8.44399e-10,2.22524e-09,7.25190e-10,-2.01662e-09,-7.94729e-10,1659256082.877072,1659256083.3463335,1659256083.8091836,1659256084.2720504,1659256084.7348173,1659256085.1973462,1659256085.6600091,1659256086.1228023,1659256086.5850892,1659256087.0478618,1659256087.51065,1659256087.973093
1.7000000000000002,1.15769,-0.00054,2.68927e+00,2.70724e+00,3.15765e+00,3.15771e+00,3.15767e+00,3.15779e+00,3.15763e+00,3.15761e+00,3.15770e+00,3.15768e+00,3.15766e+00,3.15777e+00,7.80893e-06,7.50943e-06,5.86112e-10,-3.77496e-10,2.58287e-10,-1.63913e-09,9.83477e-10,1.33117e-09,-9.93411e-11,1.29143e-10,4.66903e-10,-1.26163e-09,1659256089.9896278,1659256090.4512136,1659256090.9138525,1659256091.3800356,1659256091.8429217,1659256092.30519,1659256092.7680533,1659256093.230867,1659256093.693333,1659256094.1569042,1659256094.6197355,1659256095.0825138
1.7000000000000002,1.15805,-0.00054,2.68935e+00,2.70737e+00,3.15806e+00,3.15810e+00,3.15804e+00,3.15803e+00,3.15802e+00,3.15806e+00,3.15805e+00,3.15806e+00,3.15814e+00,3.15806e+00,7.81355e-06,7.51315e-06,-1.68880e-10,-9.04004e-10,1.68880e-10,3.77496e-10,4.96705e-10,-2.08616e-10,-7.94729e-11,-9.93411e-11,-1.44045e-09,-2.18550e-10,1659256097.1039357,1659256097.5668545,1659256098.0294871,1659256098.4928653,1659256098.955833,1659256099.4186726,1659256099.8812237,1659256100.3447816,1659256100.8076005,1659256101.2705152,1659256101.7333233,1659256102.1965826
1.7000000000000002,1.15733,-0.00054,2.68876e+00,2.70681e+00,3.15732e+00,3.15743e+00,3.15730e+00,3.15733e+00,3.15732e+00,3.15729e+00,3.15723e+00,3.15737e+00,3.15739e+00,3.15735e+00,7.81141e-06,7.51051e-06,1.39078e-10,-1.69873e-09,5.66244e-10,6.95388e-11,1.09275e-10,5.96046e-10,1.67886e-09,-6.45717e-10,-9.43740e-10,-3.67562e-10,1659256104.209369,1659256104.6729374,1659256105.1368723,1659256105.5994716,1659256106.0611835,1659256106.5241644,1659256106.988747,1659256107.4514701,1659256107.9144318,1659256108.376988,1659256108.8399045,1659256109.3029263
1.7000000000000002,1.15633,-0.00054,2.68755e+00,2.70571e+00,3.15632e+00,3.15639e+00,3.15632e+00,3.15631e+00,3.15628e+00,3.15628e+00,3.15621e+00,3.15640e+00,3.15645e+00,3.15628e+00,7.81492e-06,7.51217e-06,1.29143e-10,-1.01328e-09,2.38419e-10,2.58287e-10,7.64926e-10,7.64926e-10,2.03649e-09,-1.22190e-09,-2.07623e-09,8.44399e-10,1659256111.322341,1659256111.7850015,1659256112.247894,1659256112.709334,1659256113.1726234,1659256113.6354165,1659256114.0978255,1659256114.561331,1659256115.0250833,1659256115.4878795,1659256115.950603,1659256116.4131274
1.7000000000000002,1.15785,-0.00054,2.68915e+00,2.70731e+00,3.15788e+00,3.15780e+00,3.15784e+00,3.15777e+00,3.15781e+00,3.15782e+00,3.15790e+00,3.15782e+00,3.15784e+00,3.15783e+00,7.81369e-06,7.51087e-06,-4.56969e-10,9.04004e-10,2.18550e-10,1.32124e-09,6.75519e-10,5.06639e-10,-8.84136e-10,4.86771e-10,1.88748e-10,3.87430e-10,1659256118.4331644,1659256118.8959653,1659256119.358757,1659256119.8213682,1659256120.2845721,1659256120.7473276,1659256121.2098093,1659256121.673024,1659256122.1357076,1659256122.6010067,1659256123.0639415,1659256123.526758
