Start T, Start V, Stop V, Step V, Num Readings, ADC Rate, Sleep HV, Sleep DAC, Sleep Readings
1659383337.1867886, 45.0, 60.0, 0.1, 5, 4, 5, 1, 0.05
HV_set (V),HV_rdb (V), HV_err (V),VsCH_1 (V),VsCH_3 (V),VsCH_6 (V),VsCH_7 (V),VsCH_8 (V),VsCH_9 (V),VsCH_10 (V),VsCH_11 (V),VsCH_12 (V),VsCH_14 (V),VsCH_15 (V),VsCH_16 (V),IsCH_1 (A),IsCH_3 (A),IsCH_6 (A),IsCH_7 (A),IsCH_8 (A),IsCH_9 (A),IsCH_10 (A),IsCH_11 (A),IsCH_12 (A),IsCH_14 (A),IsCH_15 (A),IsCH_16 (A),TsCH_1 (s),TsCH_3 (s),TsCH_6 (s),TsCH_7 (s),TsCH_8 (s),TsCH_9 (s),TsCH_10 (s),TsCH_11 (s),TsCH_12 (s),TsCH_14 (s),TsCH_15 (s),TsCH_16 (s)
48.9,48.6222,-0.00100,4.91589e+01,4.91966e+01,5.06220e+01,5.06221e+01,5.06222e+01,5.06222e+01,5.06219e+01,5.06216e+01,5.06221e+01,5.06222e+01,5.06223e+01,5.06221e+01,2.43945e-05,2.37655e-05,2.85109e-09,1.92722e-09,5.96046e-11,-4.47035e-10,4.58956e-09,1.05699e-08,1.36097e-09,2.58287e-10,-1.64906e-09,1.69873e-09,1659385077.2179813,1659385077.6802294,1659385078.1429694,1659385078.6056795,1659385079.0681753,1659385079.5307515,1659385079.993487,1659385080.455935,1659385080.9185872,1659385081.3811905,1659385081.844175,1659385082.3092253
49.0,48.7221,0.00190,4.92591e+01,4.92971e+01,5.07221e+01,5.07220e+01,5.07221e+01,5.07219e+01,5.07218e+01,5.07214e+01,5.07219e+01,5.07221e+01,5.07221e+01,5.07220e+01,2.43900e-05,2.37564e-05,-2.38419e-10,1.06295e-09,-1.49012e-10,3.28819e-09,4.82798e-09,1.21693e-08,3.98358e-09,-3.27826e-10,-5.36442e-10,8.64267e-10,1659385092.3710182,1659385092.8357542,1659385093.3006654,1659385093.7643337,1659385094.228521,1659385094.691942,1659385095.154506,1659385095.6171467,1659385096.0804777,1659385096.5437088,1659385097.006329,1659385097.4688058
49.0,48.7228,0.00190,4.92598e+01,4.92978e+01,5.07226e+01,5.07226e+01,5.07226e+01,5.07227e+01,5.07227e+01,5.07224e+01,5.07227e+01,5.07227e+01,5.07227e+01,5.07227e+01,2.43897e-05,2.37552e-05,3.43720e-09,3.54648e-09,2.67227e-09,1.28150e-09,1.26163e-09,7.18236e-09,1.74840e-09,1.52985e-09,1.89741e-09,1.69873e-09,1659385099.484035,1659385099.9467678,1659385100.4093874,1659385100.8765938,1659385101.3398767,1659385101.8037405,1659385102.2663145,1659385102.7283652,1659385103.191798,1659385103.65452,1659385104.1170957,1659385104.5800009
49.0,48.7216,0.00190,4.92587e+01,4.92966e+01,5.07216e+01,5.07212e+01,5.07215e+01,5.07214e+01,5.07214e+01,5.07211e+01,5.07216e+01,5.07216e+01,5.07215e+01,5.07214e+01,2.43879e-05,2.37559e-05,8.24531e-10,6.21875e-09,2.19544e-09,3.30806e-09,3.52661e-09,8.42412e-09,-4.37101e-10,-3.97364e-11,2.11596e-09,3.64582e-09,1659385106.5900242,1659385107.0526989,1659385107.5157778,1659385107.97832,1659385108.4399397,1659385108.9025745,1659385109.3651426,1659385109.828073,1659385110.2907922,1659385110.7534387,1659385111.2161007,1659385111.6787927
49.0,48.7214,0.00190,4.92584e+01,4.92964e+01,5.07212e+01,5.07212e+01,5.07213e+01,5.07214e+01,5.07212e+01,5.07209e+01,5.07208e+01,5.07215e+01,5.07213e+01,5.07213e+01,2.43893e-05,2.37555e-05,3.71536e-09,3.70542e-09,2.38419e-09,4.86771e-10,3.64582e-09,8.62281e-09,9.83477e-09,-1.93715e-09,9.63608e-10,1.34110e-09,1659385113.7004924,1659385114.1638525,1659385114.6286418,1659385115.0918906,1659385115.554705,1659385116.0174346,1659385116.4800017,1659385116.9427044,1659385117.4055483,1659385117.8680801,1659385118.3307261,1659385118.7934904
49.0,48.7218,0.00190,4.92587e+01,4.92966e+01,5.07217e+01,5.07217e+01,5.07217e+01,5.07217e+01,5.07214e+01,5.07212e+01,5.07218e+01,5.07218e+01,5.07218e+01,5.07216e+01,2.43916e-05,2.37587e-05,1.99676e-09,1.31130e-09,1.66893e-09,2.47359e-09,7.48038e-09,9.17912e-09,6.85453e-10,4.86771e-10,2.98023e-10,3.99351e-09,1659385120.8076878,1659385121.2703114,1659385121.7329214,1659385122.199937,1659385122.66261,1659385123.1242309,1659385123.5868692,1659385124.0495198,1659385124.5119507,1659385124.975522,1659385125.4394603,1659385125.901948
49.1,48.8216,-0.00050,4.93589e+01,4.93969e+01,5.08216e+01,5.08215e+01,5.08215e+01,5.08215e+01,5.08214e+01,5.08212e+01,5.08215e+01,5.08216e+01,5.08215e+01,5.08217e+01,2.43841e-05,2.37507e-05,5.46376e-10,2.21531e-09,1.15236e-09,2.02656e-09,2.94050e-09,7.16249e-09,1.61926e-09,4.76837e-10,1.08282e-09,-1.42058e-09,1659385135.9612641,1659385136.4245474,1659385136.8880684,1659385137.350664,1659385137.8121839,1659385138.2760482,1659385138.7385924,1659385139.2011945,1659385139.6645522,1659385140.1277413,1659385140.5902681,1659385141.0523047
49.1,48.8219,-0.00050,4.93593e+01,4.93975e+01,5.08219e+01,5.08220e+01,5.08218e+01,5.08219e+01,5.08216e+01,5.08213e+01,5.08220e+01,5.08218e+01,5.08218e+01,5.08216e+01,2.43831e-05,2.37466e-05,5.66244e-10,-1.27157e-09,1.89741e-09,4.07298e-10,4.31140e-09,1.04507e-08,-9.93411e-10,1.40071e-09,1.22190e-09,5.05646e-09,1659385143.0633934,1659385143.5308552,1659385143.9933913,1659385144.4568164,1659385144.9199274,1659385145.382439,1659385145.8452272,1659385146.308497,1659385146.7717907,1659385147.2358727,1659385147.7000573,1659385148.1626096
49.1,48.822,-0.00050,4.93593e+01,4.93974e+01,5.08218e+01,5.08218e+01,5.08218e+01,5.08219e+01,5.08219e+01,5.08215e+01,5.08219e+01,5.08218e+01,5.08218e+01,5.08218e+01,2.43852e-05,2.37491e-05,2.87096e-09,3.70542e-09,3.25839e-09,1.49012e-09,1.76827e-09,8.17577e-09,2.27491e-09,2.53320e-09,3.09944e-09,3.78489e-09,1659385150.1816454,1659385150.6439805,1659385151.107582,1659385151.5702229,1659385152.0323203,1659385152.4950292,1659385152.9576828,1659385153.420054,1659385153.8827586,1659385154.34548,1659385154.8080873,1659385155.2706928
49.1,48.8219,-0.00050,4.93592e+01,4.93971e+01,5.08217e+01,5.08216e+01,5.08217e+01,5.08217e+01,5.08217e+01,5.08215e+01,5.08218e+01,5.08219e+01,5.08217e+01,5.08217e+01,2.43850e-05,2.37527e-05,3.08951e-09,4.95712e-09,2.90076e-09,3.08951e-09,3.59615e-09,7.21216e-09,2.09610e-09,-8.24531e-10,3.19878e-09,3.40740e-09,1659385157.2886627,1659385157.7517219,1659385158.214265,1659385158.6768503,1659385159.140072,1659385159.602672,1659385160.0652812,1659385160.5283055,1659385160.991033,1659385161.4535778,1659385161.916023,1659385162.3787625
49.1,48.8215,-0.00050,4.93586e+01,4.93967e+01,5.08214e+01,5.08213e+01,5.08215e+01,5.08214e+01,5.08212e+01,5.08209e+01,5.08211e+01,5.08215e+01,5.08215e+01,5.08213e+01,2.43875e-05,2.37525e-05,1.36097e-09,3.74516e-09,-5.96046e-10,2.37425e-09,5.38429e-09,9.89437e-09,6.33796e-09,2.68221e-10,-9.93411e-11,3.48687e-09,1659385164.3990207,1659385164.8616223,1659385165.3240092,1659385165.7865536,1659385166.248949,1659385166.7122006,1659385167.174872,1659385167.6375945,1659385168.1031232,1659385168.565753,1659385169.0287414,1659385169.4921274
49.2,48.9239,0.00230,4.94614e+01,4.94995e+01,5.09237e+01,5.09237e+01,5.09237e+01,5.09239e+01,5.09238e+01,5.09234e+01,5.09238e+01,5.09236e+01,5.09237e+01,5.09239e+01,2.43806e-05,2.37456e-05,4.07298e-09,3.71536e-09,2.61267e-09,-2.98023e-11,1.48018e-09,9.12944e-09,2.04643e-09,4.93725e-09,2.81135e-09,-5.46376e-10,1659385179.5852594,1659385180.0524156,1659385180.515833,1659385180.9782362,1659385181.44146,1659385181.903938,1659385182.3666463,1659385182.8292465,1659385183.2927637,1659385183.755606,1659385184.218231,1659385184.6803398
49.2,48.924,0.00230,4.94613e+01,4.94997e+01,5.09239e+01,5.09239e+01,5.09240e+01,5.09239e+01,5.09237e+01,5.09233e+01,5.09239e+01,5.09240e+01,5.09240e+01,5.09237e+01,2.43844e-05,2.37439e-05,2.07623e-09,1.45038e-09,4.47035e-10,2.45372e-09,5.30481e-09,1.16825e-08,1.64906e-09,-4.66903e-10,1.39078e-10,4.20213e-09,1659385186.6981874,1659385187.1605783,1659385187.6241157,1659385188.086758,1659385188.5494585,1659385189.0120976,1659385189.4772725,1659385189.9402053,1659385190.4028628,1659385190.8654835,1659385191.3279562,1659385191.7904193
49.2,48.923,0.00230,4.94604e+01,4.94987e+01,5.09227e+01,5.09228e+01,5.09229e+01,5.09229e+01,5.09230e+01,5.09222e+01,5.09228e+01,5.09231e+01,5.09229e+01,5.09228e+01,2.43827e-05,2.37447e-05,4.77831e-09,3.59615e-09,1.96695e-09,1.21196e-09,7.15256e-10,1.26660e-08,4.03325e-09,-1.01328e-09,1.75834e-09,3.88424e-09,1659385193.7995598,1659385194.2636387,1659385194.726231,1659385195.1884604,1659385195.6517804,1659385196.1142478,1659385196.5758488,1659385197.0375512,1659385197.5046635,1659385197.9677188,1659385198.4310055,1659385198.8936453
49.2,48.9239,0.00230,4.94613e+01,4.94995e+01,5.09238e+01,5.09239e+01,5.09238e+01,5.09236e+01,5.09238e+01,5.09233e+01,5.09238e+01,5.09239e+01,5.09239e+01,5.09236e+01,2.43827e-05,2.37455e-05,1.90735e-09,-6.85453e-10,9.73543e-10,5.01672e-09,2.37425e-09,9.68575e-09,1.50998e-09,-4.47035e-10,-3.77496e-10,5.43396e-09,1659385200.910856,1659385201.373616,1659385201.836053,1659385202.2975354,1659385202.7601366,1659385203.2213428,1659385203.6788697,1659385204.1443365,1659385204.6069388,1659385205.0695372,1659385205.540089,1659385206.0028896
49.2,48.9233,0.00230,4.94606e+01,4.94989e+01,5.09233e+01,5.09231e+01,5.09229e+01,5.09231e+01,5.09231e+01,5.09227e+01,5.09231e+01,5.09233e+01,5.09232e+01,5.09232e+01,2.43848e-05,2.37461e-05,1.49012e-10,4.07298e-09,6.29822e-09,3.87430e-09,3.48687e-09,9.92417e-09,3.58621e-09,-2.18550e-10,2.49346e-09,1.07288e-09,1659385208.027915,1659385208.4906366,1659385208.9533737,1659385209.416752,1659385209.8801188,1659385210.3428376,1659385210.8054187,1659385211.2678826,1659385211.730622,1659385212.1933088,1659385212.6566827,1659385213.1202776
49.3,49.0248,0.00090,4.95624e+01,4.96006e+01,5.10247e+01,5.10246e+01,5.10246e+01,5.10245e+01,5.10246e+01,5.10242e+01,5.10246e+01,5.10246e+01,5.10245e+01,5.10246e+01,2.43799e-05,2.37420e-05,2.45372e-09,2.61267e-09,4.03325e-09,4.56969e-09,2.86102e-09,9.71556e-09,4.05312e-09,3.11931e-09,4.93725e-09,3.07957e-09,1659385223.1873372,1659385223.6500037,1659385224.1168962,1659385224.5801923,1659385225.0427673,1659385225.5056581,1659385225.9679265,1659385226.4304752,1659385226.8933315,1659385227.3560402,1659385227.8187213,1659385228.283077
49.3,49.0235,0.00090,4.95611e+01,4.95992e+01,5.10233e+01,5.10233e+01,5.10233e+01,5.10233e+01,5.10232e+01,5.10228e+01,5.10234e+01,5.10235e+01,5.10234e+01,5.10233e+01,2.43798e-05,2.37440e-05,3.26832e-09,3.46700e-09,2.92063e-09,4.09285e-09,5.30481e-09,1.17620e-08,1.77821e-09,-5.76178e-10,1.29143e-09,3.79483e-09,1659385230.3007228,1659385230.763792,1659385231.2279196,1659385231.6918082,1659385232.1559925,1659385232.6187322,1659385233.0814726,1659385233.54399,1659385234.0066519,1659385234.4693034,1659385234.934982,1659385235.3976302
49.3,49.0229,0.00090,4.95605e+01,4.95988e+01,5.10229e+01,5.10228e+01,5.10226e+01,5.10227e+01,5.10228e+01,5.10223e+01,5.10229e+01,5.10230e+01,5.10228e+01,5.10227e+01,2.43796e-05,2.37410e-05,2.48353e-10,1.80801e-09,4.42068e-09,4.10279e-09,2.22524e-09,1.00334e-08,-4.96705e-11,-1.60933e-09,2.24511e-09,2.69214e-09,1659385237.4110534,1659385237.8736613,1659385238.3359978,1659385238.7987366,1659385239.261485,1659385239.7240715,1659385240.1868737,1659385240.6521044,1659385241.114766,1659385241.5778902,1659385242.040577,1659385242.5037153
49.3,49.0235,0.00090,4.95613e+01,4.95996e+01,5.10234e+01,5.10235e+01,5.10233e+01,5.10233e+01,5.10232e+01,5.10228e+01,5.10234e+01,5.10235e+01,5.10233e+01,5.10232e+01,2.43769e-05,2.37373e-05,1.97689e-09,-5.96046e-11,2.54313e-09,3.02990e-09,5.71211e-09,1.19209e-08,2.49346e-09,1.49012e-10,2.96036e-09,4.50015e-09,1659385244.5143206,1659385244.9764032,1659385245.4390466,1659385245.902058,1659385246.3646317,1659385246.8277771,1659385247.2922099,1659385247.754886,1659385248.2175756,1659385248.6799428,1659385249.1426444,1659385249.605906
49.3,49.0229,0.00090,4.95608e+01,4.95991e+01,5.10227e+01,5.10228e+01,5.10227e+01,5.10226e+01,5.10227e+01,5.10224e+01,5.10227e+01,5.10227e+01,5.10227e+01,5.10228e+01,2.43751e-05,2.37359e-05,3.65575e-09,1.50998e-09,3.82463e-09,4.28160e-09,2.83122e-09,8.71221e-09,3.40740e-09,4.04318e-09,2.80142e-09,1.12255e-09,1659385251.62384,1659385252.0865185,1659385252.5497136,1659385253.0121486,1659385253.4746428,1659385253.9381402,1659385254.400255,1659385254.8629591,1659385255.3256545,1659385255.7878633,1659385256.2502935,1659385256.7125092
49.4,49.1238,-0.00100,4.96617e+01,4.97001e+01,5.11237e+01,5.11237e+01,5.11235e+01,5.11235e+01,5.11235e+01,5.11231e+01,5.11236e+01,5.11238e+01,5.11236e+01,5.11236e+01,2.43748e-05,2.37340e-05,1.74840e-09,2.29478e-09,4.19219e-09,5.26508e-09,5.09620e-09,1.20302e-08,3.17891e-09,7.64926e-10,3.57628e-09,3.81470e-09,1659385266.772832,1659385267.2361755,1659385267.69887,1659385268.1616473,1659385268.62399,1659385269.086654,1659385269.5493097,1659385270.012558,1659385270.4756906,1659385270.9397278,1659385271.4023023,1659385271.869283
49.4,49.1249,-0.00100,4.96627e+01,4.97012e+01,5.11247e+01,5.11248e+01,5.11248e+01,5.11246e+01,5.11246e+01,5.11242e+01,5.11248e+01,5.11248e+01,5.11249e+01,5.11247e+01,2.43762e-05,2.37335e-05,3.98358e-09,2.41399e-09,2.43386e-09,4.66903e-09,4.78824e-09,1.08679e-08,8.54333e-10,1.38084e-09,-8.14597e-10,3.37760e-09,1659385273.8821278,1659385274.344311,1659385274.807059,1659385275.2717602,1659385275.7360847,1659385276.19891,1659385276.6617076,1659385277.1238835,1659385277.586488,1659385278.054251,1659385278.5163288,1659385278.9790177
49.4,49.1243,-0.00100,4.96621e+01,4.97007e+01,5.11241e+01,5.11242e+01,5.11244e+01,5.11242e+01,5.11242e+01,5.11236e+01,5.11240e+01,5.11241e+01,5.11242e+01,5.11242e+01,2.43761e-05,2.37320e-05,3.11931e-09,1.89741e-09,-2.17557e-09,1.02321e-09,2.30471e-09,1.10169e-08,4.89751e-09,3.78489e-09,1.12255e-09,1.52985e-09,1659385280.9885433,1659385281.4519634,1659385281.9146826,1659385282.379569,1659385282.8421285,1659385283.3043838,1659385283.7671885,1659385284.2297053,1659385284.6922882,1659385285.1549032,1659385285.61738,1659385286.0806074
49.4,49.1241,-0.00100,4.96620e+01,4.97006e+01,5.11240e+01,5.11240e+01,5.11241e+01,5.11240e+01,5.11238e+01,5.11234e+01,5.11239e+01,5.11242e+01,5.11240e+01,5.11238e+01,2.43744e-05,2.37308e-05,9.73543e-10,1.42058e-09,-5.96046e-11,1.99676e-09,5.23527e-09,1.14143e-08,3.75509e-09,-1.61926e-09,2.01662e-09,5.04653e-09,1659385288.112306,1659385288.5749793,1659385289.0401745,1659385289.5028648,1659385289.9655337,1659385290.4279482,1659385290.8906362,1659385291.353339,1659385291.816507,1659385292.2796805,1659385292.74243,1659385293.2049036
49.4,49.1249,-0.00100,4.96628e+01,4.97013e+01,5.11246e+01,5.11247e+01,5.11246e+01,5.11248e+01,5.11247e+01,5.11243e+01,5.11246e+01,5.11247e+01,5.11247e+01,5.11248e+01,2.43737e-05,2.37332e-05,4.80811e-09,4.02331e-09,4.30147e-09,1.83781e-09,3.29812e-09,9.46720e-09,4.43061e-09,3.00010e-09,3.36766e-09,2.19544e-09,1659385295.2287912,1659385295.692018,1659385296.1547644,1659385296.620116,1659385297.082993,1659385297.5443819,1659385298.006949,1659385298.4696808,1659385298.9321775,1659385299.3948796,1659385299.857461,1659385300.320015
49.5,49.2253,0.00150,4.97634e+01,4.98023e+01,5.12252e+01,5.12252e+01,5.12252e+01,5.12251e+01,5.12249e+01,5.12246e+01,5.12252e+01,5.12253e+01,5.12250e+01,5.12251e+01,2.43703e-05,2.37225e-05,2.06629e-09,1.46031e-09,1.70867e-09,3.35773e-09,6.05981e-09,1.21097e-08,1.61926e-09,8.94070e-11,5.70218e-09,3.36766e-09,1659385310.4115217,1659385310.87417,1659385311.336908,1659385311.8002417,1659385312.2638187,1659385312.7262094,1659385313.1882083,1659385313.6508946,1659385314.1135888,1659385314.575912,1659385315.0384924,1659385315.501246
49.5,49.2246,0.00150,4.97628e+01,4.98015e+01,5.12246e+01,5.12245e+01,5.12246e+01,5.12243e+01,5.12243e+01,5.12240e+01,5.12245e+01,5.12246e+01,5.12244e+01,5.12243e+01,2.43692e-05,2.37245e-05,3.87430e-10,1.08282e-09,5.26508e-10,4.72864e-09,5.41409e-09,1.00831e-08,1.44045e-09,5.66244e-10,3.18885e-09,5.69224e-09,1659385317.5175264,1659385317.9846137,1659385318.448156,1659385318.910836,1659385319.3734143,1659385319.8359601,1659385320.2985408,1659385320.7613437,1659385321.2248127,1659385321.6878748,1659385322.1505291,1659385322.6120536
49.5,49.224,0.00150,4.97622e+01,4.98006e+01,5.12241e+01,5.12237e+01,5.12239e+01,5.12237e+01,5.12239e+01,5.12233e+01,5.12238e+01,5.12240e+01,5.12238e+01,5.12236e+01,2.43688e-05,2.37289e-05,-1.59939e-09,5.34455e-09,2.46366e-09,5.39422e-09,2.31465e-09,1.19905e-08,2.78155e-09,2.98023e-10,3.02990e-09,6.12934e-09,1659385324.629683,1659385325.0918694,1659385325.554643,1659385326.017376,1659385326.4806497,1659385326.9438057,1659385327.406531,1659385327.8691504,1659385328.3319967,1659385328.795626,1659385329.2582319,1659385329.725252
49.5,49.2239,0.00150,4.97621e+01,4.98008e+01,5.12236e+01,5.12237e+01,5.12239e+01,5.12238e+01,5.12236e+01,5.12231e+01,5.12236e+01,5.12237e+01,5.12238e+01,5.12236e+01,2.43700e-05,2.37250e-05,4.47035e-09,3.10938e-09,4.66903e-10,9.04004e-10,4.19219e-09,1.30634e-08,5.68231e-09,2.55307e-09,2.40405e-09,4.32134e-09,1659385331.7430458,1659385332.205627,1659385332.6680744,1659385333.1308873,1659385333.593615,1659385334.0558708,1659385334.5184884,1659385334.9828947,1659385335.4477282,1659385335.91177,1659385336.3746684,1659385336.8371978
49.5,49.2244,0.00150,4.97624e+01,4.98012e+01,5.12242e+01,5.12243e+01,5.12243e+01,5.12243e+01,5.12241e+01,5.12237e+01,5.12241e+01,5.12243e+01,5.12243e+01,5.12242e+01,2.43724e-05,2.37264e-05,3.05971e-09,1.96695e-09,1.26163e-09,1.07288e-09,4.23193e-09,1.10964e-08,5.14587e-09,2.36432e-09,1.02321e-09,2.82129e-09,1659385338.8509102,1659385339.3137703,1659385339.777188,1659385340.240207,1659385340.702964,1659385341.1655507,1659385341.6279774,1659385342.0907083,1659385342.5533419,1659385343.0165672,1659385343.4798086,1659385343.942505
49.6,49.325,-0.00030,4.98635e+01,4.99021e+01,5.13249e+01,5.13248e+01,5.13247e+01,5.13247e+01,5.13248e+01,5.13244e+01,5.13249e+01,5.13249e+01,5.13249e+01,5.13246e+01,2.43652e-05,2.37203e-05,1.99676e-09,2.91069e-09,4.32134e-09,5.30481e-09,2.85109e-09,1.02123e-08,2.14577e-09,9.73543e-10,2.41399e-09,5.92073e-09,1659385353.9953089,1659385354.4579332,1659385354.9200976,1659385355.382711,1659385355.8454578,1659385356.3080332,1659385356.7705078,1659385357.2360764,1659385357.6985707,1659385358.161202,1659385358.6244297,1659385359.0869315
49.6,49.3238,-0.00030,4.98621e+01,4.99010e+01,5.13237e+01,5.13237e+01,5.13236e+01,5.13236e+01,5.13235e+01,5.13229e+01,5.13237e+01,5.13237e+01,5.13238e+01,5.13235e+01,2.43677e-05,2.37197e-05,2.36432e-09,1.70867e-09,3.28819e-09,2.88089e-09,5.07633e-09,1.44243e-08,1.65900e-09,2.02656e-09,-1.98682e-10,4.47035e-09,1659385361.1109998,1659385361.5736828,1659385362.038997,1659385362.501725,1659385362.9639452,1659385363.4266655,1659385363.8918347,1659385364.3544033,1659385364.8171806,1659385365.2842023,1659385365.7469084,1659385366.2096083
49.6,49.3232,-0.00030,4.98617e+01,4.99004e+01,5.13229e+01,5.13229e+01,5.13231e+01,5.13230e+01,5.13229e+01,5.13222e+01,5.13230e+01,5.13230e+01,5.13232e+01,5.13229e+01,2.43649e-05,2.37190e-05,4.63923e-09,4.66903e-09,1.63913e-09,3.45707e-09,4.71870e-09,1.69277e-08,3.02990e-09,2.74181e-09,-6.25849e-10,4.82798e-09,1659385368.2310014,1659385368.693557,1659385369.1561465,1659385369.618809,1659385370.081495,1659385370.54398,1659385371.0072134,1659385371.469763,1659385371.9322667,1659385372.39501,1659385372.8576953,1659385373.3199325
49.6,49.3224,-0.00030,4.98608e+01,4.98996e+01,5.13222e+01,5.13223e+01,5.13224e+01,5.13224e+01,5.13222e+01,5.13216e+01,5.13221e+01,5.13223e+01,5.13223e+01,5.13222e+01,2.43663e-05,2.37188e-05,3.31799e-09,1.29143e-09,-6.95388e-10,-1.58946e-10,4.08292e-09,1.29342e-08,4.50015e-09,2.10603e-09,2.01662e-09,3.96371e-09,1659385375.3527246,1659385375.8160362,1659385376.278499,1659385376.7412987,1659385377.2044113,1659385377.673918,1659385378.1362252,1659385378.5988858,1659385379.0615191,1659385379.5240636,1659385379.9868243,1659385380.4481945
49.6,49.3241,-0.00030,4.98625e+01,4.99014e+01,5.13240e+01,5.13239e+01,5.13237e+01,5.13240e+01,5.13238e+01,5.13234e+01,5.13239e+01,5.13240e+01,5.13238e+01,5.13240e+01,2.43664e-05,2.37182e-05,1.99676e-09,4.13259e-09,6.08961e-09,1.67886e-09,4.17233e-09,1.22686e-08,2.73188e-09,2.39412e-09,4.62929e-09,2.00669e-09,1659385382.4753728,1659385382.9405956,1659385383.403596,1659385383.8675635,1659385384.3302534,1659385384.792355,1659385385.2548869,1659385385.7176979,1659385386.1799161,1659385386.6425114,1659385387.104104,1659385387.566763
49.7,49.4236,-0.00140,4.99623e+01,5.00011e+01,5.14233e+01,5.14234e+01,5.14233e+01,5.14235e+01,5.14233e+01,5.14229e+01,5.14236e+01,5.14235e+01,5.14234e+01,5.14233e+01,2.43613e-05,2.37150e-05,4.75844e-09,3.22858e-09,4.83791e-09,1.50005e-09,5.68231e-09,1.11163e-08,4.27167e-10,1.85768e-09,3.92397e-09,5.03659e-09,1659385397.6359224,1659385398.0985944,1659385398.5613692,1659385399.024787,1659385399.488137,1659385399.9506624,1659385400.416675,1659385400.8797376,1659385401.342206,1659385401.8049066,1659385402.2679217,1659385402.7304978
49.7,49.4225,-0.00140,4.99612e+01,5.00002e+01,5.14223e+01,5.14225e+01,5.14225e+01,5.14224e+01,5.14224e+01,5.14217e+01,5.14222e+01,5.14222e+01,5.14223e+01,5.14222e+01,2.43612e-05,2.37102e-05,3.43720e-09,5.26508e-10,3.67562e-10,2.02656e-09,1.41064e-09,1.25170e-08,5.49356e-09,4.83791e-09,2.68221e-09,5.82139e-09,1659385404.7423446,1659385405.2045562,1659385405.6676552,1659385406.130285,1659385406.5928311,1659385407.0561538,1659385407.5199862,1659385407.9837837,1659385408.4475365,1659385408.9101715,1659385409.3724978,1659385409.8352392
49.7,49.4245,-0.00140,4.99631e+01,5.00022e+01,5.14244e+01,5.14244e+01,5.14244e+01,5.14243e+01,5.14242e+01,5.14236e+01,5.14242e+01,5.14245e+01,5.14245e+01,5.14243e+01,2.43627e-05,2.37105e-05,1.38084e-09,1.00334e-09,2.44379e-09,3.54648e-09,5.38429e-09,1.52588e-08,4.31140e-09,4.37101e-10,7.74860e-10,2.58287e-09,1659385411.8490648,1659385412.3220036,1659385412.7842214,1659385413.2468996,1659385413.7097256,1659385414.172141,1659385414.6347995,1659385415.0968444,1659385415.5586727,1659385416.019815,1659385416.4843569,1659385416.9469266
49.7,49.4245,-0.00140,4.99632e+01,5.00022e+01,5.14243e+01,5.14244e+01,5.14245e+01,5.14244e+01,5.14243e+01,5.14237e+01,5.14241e+01,5.14242e+01,5.14244e+01,5.14243e+01,2.43615e-05,2.37104e-05,3.79483e-09,1.65900e-09,5.96046e-10,1.29143e-09,3.79483e-09,1.31826e-08,5.89093e-09,4.31140e-09,9.33806e-10,3.55641e-09,1659385418.9629252,1659385419.4255655,1659385419.8880541,1659385420.3506584,1659385420.8155394,1659385421.2780504,1659385421.7404776,1659385422.203788,1659385422.6662588,1659385423.1284285,1659385423.5910425,1659385424.053761
49.7,49.4251,-0.00140,4.99638e+01,5.00027e+01,5.14249e+01,5.14251e+01,5.14250e+01,5.14249e+01,5.14247e+01,5.14242e+01,5.14250e+01,5.14251e+01,5.14249e+01,5.14247e+01,2.43618e-05,2.37125e-05,3.69549e-09,-8.24531e-10,9.53674e-10,3.53654e-09,6.22869e-09,1.53184e-08,1.78814e-09,6.05981e-10,3.98358e-09,6.63598e-09,1659385426.0655026,1659385426.52799,1659385426.990587,1659385427.4531074,1659385427.9162142,1659385428.3789546,1659385428.8415394,1659385429.3039956,1659385429.7667904,1659385430.229518,1659385430.692264,1659385431.154869
49.8,49.5256,0.00200,5.00645e+01,5.01036e+01,5.15254e+01,5.15253e+01,5.15254e+01,5.15254e+01,5.15255e+01,5.15248e+01,5.15252e+01,5.15254e+01,5.15253e+01,5.15252e+01,2.43584e-05,2.37057e-05,3.71536e-09,5.59290e-09,3.98358e-09,3.77496e-09,1.05302e-09,1.40667e-08,6.02007e-09,2.89083e-09,4.81804e-09,6.05981e-09,1659385441.2590837,1659385441.721705,1659385442.1839643,1659385442.6469162,1659385443.1095393,1659385443.5721338,1659385444.0347621,1659385444.4976087,1659385444.9599915,1659385445.4225588,1659385445.8853166,1659385446.348562
49.8,49.5257,0.00200,5.00647e+01,5.01038e+01,5.15256e+01,5.15254e+01,5.15254e+01,5.15255e+01,5.15256e+01,5.15249e+01,5.15255e+01,5.15255e+01,5.15254e+01,5.15254e+01,2.43561e-05,2.37040e-05,1.62919e-09,4.35114e-09,5.24521e-09,3.63588e-09,1.69873e-09,1.30634e-08,4.08292e-09,3.55641e-09,4.78824e-09,5.06639e-09,1659385448.3678858,1659385448.8304834,1659385449.2931082,1659385449.7559671,1659385450.2188072,1659385450.6835816,1659385451.1460347,1659385451.6085353,1659385452.0718207,1659385452.5344505,1659385452.9976041,1659385453.4604979
